set_id,design_group,model,reps,seed,t_end,Q0,A0,P0,N0,M0,G0,k_qa,k_aq,b_a,d_a,b_p,k_pn,d_p,k_nm,d_n,k_mg,d_m,d_g,eff_mean,eff_cv,tx_activation,tx_prolif,tx_maturation,tx_integration,tx_eff,tx_survival,tau
S000064,phase,full,4,85261020,56.0,60,4,8,10,15,12,0.029848415558940883,0.03324830662555709,0.1334911617712935,0.058860942977338064,0.16079272627968397,0.1668220930144913,0.14928733408902678,0.11471519294749258,0.03236061232799434,0.03363045414962337,0.02927743850638697,0.006319451914411955,0.6641227280785078,0.41437181725003513,1.3465592254020629,1.083301685578564,1.1545838225084613,1.1111714541903341,1.1083268678557108,0.8757461910260503,14.0
S000065,phase,full,4,86261023,56.0,60,4,8,10,15,12,0.018428172994385882,0.07494844770981568,0.2236559337513514,0.03275856347551901,0.1218287242216676,0.2755214724809993,0.16726517712890607,0.1063366142599793,0.030237350379613795,0.05590003139947339,0.016108141601117648,0.005202722525372799,0.856916241225817,0.341488257067149,1.2246910988959365,1.0259130802117682,1.3481713233075239,1.3423327914168441,1.049418388350405,0.7601548939993379,14.0
S000066,phase,full,4,87261026,56.0,60,4,8,10,15,12,0.014383171208987555,0.03013896688144789,0.2766938041410804,0.0232086332943224,0.14027463678208282,0.15963060388979677,0.16013793519771946,0.07708836031310604,0.022455740539892247,0.07980267936695652,0.037958466396853845,0.006832165369266919,0.558108167950759,0.22590310840052247,1.0192138127590467,1.2051150544171831,1.398843321363294,0.9604812445376419,0.894602045472015,0.7797353605560939,14.0
S000067,phase,full,4,88261029,56.0,60,4,8,10,15,12,0.014786386785224231,0.050089829358696554,0.3090491743404789,0.027320431701243254,0.1951531154436982,0.2887468220027035,0.10691465887298417,0.10714222573206977,0.022144249387594794,0.02284619527849735,0.008783636795826487,0.0016236874412089112,0.7031872367676182,0.44563233770565414,0.9521806172824581,1.2507318557903764,1.3939814771344232,0.9446121924403068,1.167852059658152,0.8446305273563571,14.0
S000068,phase,full,4,89261032,56.0,60,4,8,10,15,12,0.018516965944947738,0.05681405017739658,0.14442254393956638,0.026301496288958934,0.12898714559918925,0.18708233696155258,0.07316495123265801,0.12182419221736551,0.03679159439004474,0.05357047910963876,0.017870633265622708,0.002538125570704053,0.4891470843672684,0.4207262959825464,1.2965390366182052,1.2699579782729882,1.4748654019610044,1.2426350186533923,0.8925140139566778,1.0451556423899915,14.0
S000069,phase,full,4,90261035,56.0,60,4,8,10,15,12,0.017424157901058716,0.053195339015647145,0.15477656658683797,0.019291326080155415,0.16643769222395566,0.22828748387311282,0.08906796727933582,0.0736677847592866,0.04024605104780456,0.07386369569523515,0.013483980209410275,0.0024957779876846648,0.8427152928840158,0.27189750937381146,1.3115035916720506,1.1098554584355627,1.1489600329217002,1.3853230356919577,1.0190849709922574,1.032731557426119,14.0
S000070,phase,full,4,91261038,56.0,60,4,8,10,15,12,0.01590460958659112,0.04980292807793566,0.1926214566663751,0.028199339028807696,0.10193735758402792,0.19866488453413103,0.08944063708402493,0.11067548601728222,0.05401650530755847,0.03834121590340458,0.013908941569056848,0.008439565951187495,0.6950199991986111,0.22126432688660086,1.1176550876978968,1.1461040571885948,1.1675374291954022,1.1558607597098671,1.0175144021157663,1.011798459193591,14.0
S000071,phase,full,4,92261041,56.0,60,4,8,10,15,12,0.013595261825636676,0.05601764319294844,0.19700789987596995,0.04124419912119138,0.14176695830586813,0.14261842595051638,0.1237931988207235,0.04565889378215432,0.03338665130733133,0.03491471537593735,0.018888035936821878,0.001224058495158947,0.6110815206149922,0.26000634982278603,1.1994138535258827,1.0090499461396383,1.327304702237061,1.0046030347234176,1.0689510430406404,0.742079967902879,14.0
S000072,phase,full,4,93261044,56.0,60,4,8,10,15,12,0.025098355006516533,0.04877943143069388,0.2901666773216828,0.030177402072870806,0.1194469264750177,0.16389624988037535,0.11019320111681183,0.054908526427850136,0.04411395232868094,0.05514680518124725,0.022624829020931776,0.0023998913970791373,0.6734714361249103,0.3197480769729587,1.0653637847328241,1.093902825740338,1.490258126331858,1.1880123352353853,1.1246078350551212,0.9522339117032033,14.0
S000073,phase,full,4,94261047,56.0,60,4,8,10,15,12,0.016804672037814574,0.033721747767670736,0.3109326571214329,0.0385706891654366,0.11391069300271292,0.258835572064167,0.08942540122481114,0.09925017151176621,0.08338435379982567,0.0632827771349668,0.026686326433104,0.0023730242845548958,0.3543509269845572,0.4228810097726141,1.1415965873149654,0.9827267340608238,1.011208302151278,0.8525074064063235,0.8546718362101187,0.8102478871677093,14.0
S000074,phase,full,4,95261050,56.0,60,4,8,10,15,12,0.012603038839572221,0.03125596308332681,0.31419634841087457,0.027061260551208107,0.12487133624235837,0.290690554114848,0.12404015901585667,0.08285017121061389,0.0730764197637226,0.026734264995812607,0.008595865749178082,0.0024461656486397232,0.4454660840507794,0.25018065993809324,1.2723601006325023,1.0709436928191813,1.2427201060711663,1.3045078616099135,1.1047269689419337,0.9761384773486057,14.0
S000075,phase,full,4,96261053,56.0,60,4,8,10,15,12,0.019771838768417153,0.0669631053383263,0.27352906889852047,0.032419206743242106,0.167200496900589,0.19658914678402617,0.13006706612072774,0.0966644866092158,0.05042166522885582,0.029449009708178125,0.011721638749240565,0.009850395526247327,0.48148176245353835,0.3331432280106164,1.3329749414663004,1.2301845580084598,0.9947561434551063,1.4438357981451824,1.3805295242902274,0.813965855364,14.0
S000076,phase,full,4,97261056,56.0,60,4,8,10,15,12,0.013609779913583961,0.03967056954698906,0.20663957998181007,0.01966609385053129,0.10220113952545547,0.24298021302260103,0.07275972090494459,0.08997496246772037,0.08139805705060478,0.029392169425400037,0.028131630431512053,0.006099680900328647,0.4964151614239327,0.30070886164379906,1.0380775272469234,1.0231363977156105,0.9074038046232192,0.9644050384704496,1.0785979774734307,0.8545977538753015,14.0
S000077,phase,full,4,98261059,56.0,60,4,8,10,15,12,0.01726133734184818,0.05001338823251491,0.21881654125391223,0.05921889463114746,0.15417764721152363,0.16127766373677954,0.08690047275967482,0.053285077399569586,0.03458259190545134,0.04409035181639954,0.03691424737963736,0.004744891669456098,0.36163377913314765,0.34779514589730043,1.3054125351162151,1.2039273287322754,0.983047861361882,1.141720954372064,0.9155758887056696,0.9972030413060221,14.0
S000078,phase,full,4,99261062,56.0,60,4,8,10,15,12,0.01327969083574422,0.06637615757770017,0.14835719922499582,0.03630630587165911,0.19113994008638205,0.2440977558257745,0.13359236871106148,0.08999992352422542,0.07808633693896895,0.021922341834678286,0.010719880652823558,0.0054967444467259735,0.41485018970182386,0.22769235225684462,1.1781676445372344,1.2830252890042548,1.4193551932327038,0.9250445301129085,1.3915511399808274,0.9208105445047783,14.0
S000079,phase,full,4,100261065,56.0,60,4,8,10,15,12,0.023814277059038165,0.05084918347104889,0.12230637012966174,0.024911972859280672,0.14370541506431914,0.17288631540371155,0.06169430050809293,0.07786105980016952,0.050989163459122785,0.06924026894962128,0.016455139416096554,0.0012283082582800146,0.6578111695534706,0.4072990135341862,0.9518452743291352,1.1895179380972907,1.3806278087080912,0.8845910010424858,1.3127220187328283,0.7359648587273327,14.0
S000080,phase,full,4,101261068,56.0,60,4,8,10,15,12,0.01671670135252634,0.07618651010133502,0.22964436661389623,0.04270217916368555,0.12730763194954994,0.21944364024760366,0.09873183680613971,0.07836614535935216,0.02785231672192636,0.07156169710074782,0.011310416132901423,0.0019126487774810009,0.4342404949733447,0.3011607576788679,0.9934637247444478,1.0932160610877728,1.3617207286896682,1.1509725170412204,1.2620922160349914,0.9344892491312851,14.0
S000081,phase,full,4,102261071,56.0,60,4,8,10,15,12,0.026097570317097415,0.07524131238020554,0.12209946796667054,0.025766363777813276,0.20878584179559262,0.2601481887232249,0.08473324805628327,0.06990610329269596,0.039652643128605024,0.07281532908910021,0.02498937519724948,0.0033086848937619704,0.6810479392884834,0.12451441811420336,1.2198426323210168,1.1180683391046569,1.1298093944102683,0.9035979597512382,0.9274392814903004,0.7441544627367829,14.0
S000082,phase,full,4,103261074,56.0,60,4,8,10,15,12,0.028712247839659092,0.030150967925734157,0.2052412388484927,0.03907187992021262,0.20484940900365925,0.2985396701217913,0.13380452200952547,0.12494215736889003,0.06084936134331325,0.08231155906523867,0.008184327039682589,0.0074439471027555,0.8618206864869075,0.11381021272635974,1.1889964385475562,1.151436881877436,1.0602196120369953,1.2897427116439424,1.1522473525545254,0.8561882083505502,14.0
S000083,phase,full,4,104261077,56.0,60,4,8,10,15,12,0.012691588341564452,0.06433194264876105,0.2546191043804701,0.058196023022598735,0.15128951793383388,0.26908926808421874,0.10107691263144125,0.094361909890716,0.02918864552990453,0.03644878235162924,0.033105859546389116,0.0010568728541894715,0.7539016250918715,0.2251988692775564,1.000292531715766,1.1936813254205363,1.01254704001003,0.9799531212671302,1.05028026508538,0.8535785576836752,14.0
S000084,phase,full,4,105261080,56.0,60,4,8,10,15,12,0.015332960789635686,0.05136432898486386,0.1288900858465184,0.04664570565007302,0.18467348486689492,0.14089321079250136,0.1162599710222354,0.111250265372777,0.07062777870321961,0.02154984680258699,0.014073606884501239,0.0010075496951527736,0.6555144735170773,0.14977465464167128,1.0823906882947214,1.2058218234991585,1.2916613958081877,1.388013488532254,1.1929252454570198,0.9809423681566382,14.0
S000085,phase,full,4,106261083,56.0,60,4,8,10,15,12,0.02689827887773303,0.0337578237782889,0.1521608086375742,0.04304388332968506,0.16734890585272869,0.22390547977046335,0.08100752328339,0.057168381893952604,0.0328442433773022,0.028138466705419002,0.04306528575927174,0.0012520935846594447,0.5779953803409984,0.4189607137603233,1.08357172430367,1.0876175452489227,0.9250393486126764,1.0096602473358935,1.3205975145587034,0.7200526464778246,14.0
S000086,phase,full,4,107261086,56.0,60,4,8,10,15,12,0.027584283475367666,0.07194248870030563,0.2753523896789854,0.02026223038104346,0.1447848164912494,0.18513144860054123,0.12020086574422421,0.12038653930361191,0.021501446260700656,0.06281328210246476,0.016343090437766227,0.005045832559417717,0.47378711372673443,0.4155150830206684,1.056370056275771,1.2709379487507493,1.4270372876525377,1.143635949228662,1.073091238181098,0.9531790328629799,14.0
S000087,phase,full,4,108261089,56.0,60,4,8,10,15,12,0.022015388060096674,0.04311452493209137,0.1345091822408854,0.024034098657643107,0.19646211621933404,0.19564674771663254,0.14314167683635964,0.04540480163111684,0.08438344157870332,0.035464593916315686,0.011076401116429236,0.002836855435195168,0.5700170025824688,0.213731406693455,1.1830145586056244,1.01178495496237,1.4142398787074155,1.1192236258320547,0.9074193373456448,0.9203843774659791,14.0
S000088,phase,full,4,109261092,56.0,60,4,8,10,15,12,0.023161164879250955,0.03311959512595334,0.1398426370049652,0.04828769420419742,0.16944785607244914,0.22110234122061975,0.06954622511024004,0.09618807537768267,0.06291028979046838,0.02468258771235575,0.009542072970782977,0.004969104680720852,0.6270196593945678,0.3174988926098129,1.3081674092518243,1.0564589387446608,0.9826674651216182,1.1924765284110204,0.9123403077019714,0.8330909646123464,14.0
S000089,phase,full,4,110261095,56.0,60,4,8,10,15,12,0.030685492991776163,0.05561213664397447,0.22212626281743303,0.015218130813163628,0.12914905578322766,0.24180468374488395,0.09500396224812,0.06729884865189686,0.040261026934106624,0.026186695619535346,0.016153309064955223,0.0012986165757870563,0.6815131254302926,0.41480393169568563,1.3139763378069562,1.271962141791883,1.2670945406186442,1.106039725652182,1.055455745611347,0.776171464862947,14.0
S000090,phase,full,4,111261098,56.0,60,4,8,10,15,12,0.016191909326707186,0.03747713027211976,0.22151113424141605,0.024138980555816533,0.12475860368719506,0.2508685440745505,0.12860699579217402,0.128773517436019,0.032206664553469884,0.028888549892715557,0.032386472845026645,0.005787168721685741,0.7977693786329509,0.13447656273439446,1.3356229729559395,1.145313010405593,1.032328054102513,0.890444617283402,1.18813230745957,1.010318728940579,14.0
S000091,phase,full,4,112261101,56.0,60,4,8,10,15,12,0.0223697487838281,0.03149070536581577,0.17374547940765545,0.018136325836263477,0.1915886869798629,0.16706790323944107,0.062371935560066004,0.05820396265786101,0.024737257240632075,0.04813315561276644,0.017616585529062624,0.007364130115387788,0.3767696219563558,0.1373478600873198,1.2233702647432816,1.1037512919673287,1.181734868298381,1.2839682647302715,0.8841324877703556,0.8360832621608171,14.0
S000092,phase,full,4,113261104,56.0,60,4,8,10,15,12,0.01668232047957477,0.0356482572767412,0.20128620803239278,0.023530422340981058,0.16253878710271746,0.21247048901650797,0.09205790771988877,0.08307861747283686,0.07065961062164022,0.029581891875959845,0.010448741316153774,0.0088837168661787,0.37446201281249597,0.37325529782506073,1.2692473251576675,1.1980075009883255,1.1507174539054283,0.9145546525059804,0.8684621534655521,0.9926338374734229,14.0
S000093,phase,full,4,114261107,56.0,60,4,8,10,15,12,0.016909831737304162,0.037589752912619,0.27759324015595743,0.042533283643623215,0.1303378101522704,0.22804998070870494,0.06918262762859662,0.09318956422644767,0.05146103514543728,0.07544720039899525,0.01019008941458507,0.004783062607925349,0.5289447567431378,0.24401859167523773,1.0856855324823216,0.97619894705828,1.1141305248594495,1.3460140300300563,1.361082485520609,1.0199555325219662,14.0
S000094,phase,full,4,115261110,56.0,60,4,8,10,15,12,0.012856003903698673,0.03942115290996293,0.1299049624204183,0.05063514340677255,0.1769785421092634,0.18422377631566267,0.12485294991812733,0.051936191784060066,0.021776965463189673,0.04744403774653096,0.024034242285982575,0.002532138280714436,0.8914821570493229,0.3151154235511102,1.2251690279097764,1.281732364382815,0.9631824311913004,1.2872200722522884,0.8850714137238077,0.7583819924755728,14.0
S000095,phase,full,4,116261113,56.0,60,4,8,10,15,12,0.01736755491565356,0.04333325223324993,0.17735592911147477,0.015257043362541557,0.10008702294864197,0.23015255101523638,0.1280862217535078,0.08554748417089855,0.03826609506752071,0.03429636729715265,0.009204219356421676,0.0013177515835602466,0.658364698702453,0.10410210193992603,0.9613413860793748,1.0792881637418434,1.118953017158907,1.213977986810671,0.9891927724749169,1.0387190169709621,14.0
S000096,phase,full,4,117261116,56.0,60,4,8,10,15,12,0.0336835966172903,0.030917237437460762,0.22585943654473792,0.029065962735877356,0.18184127202761494,0.2652477158595193,0.1362887683306838,0.10720683874168281,0.0290307073164258,0.0304668017924753,0.01484484935459139,0.001383368935412881,0.37239562001982807,0.34108602788448056,1.1920869515726358,0.9756473253897564,0.9745734859414541,1.2561030002348652,0.8629656904772466,0.7343882374711218,14.0
S000097,phase,full,4,118261119,56.0,60,4,8,10,15,12,0.022603250461691426,0.041861056475554395,0.14301049869442933,0.0590491279208163,0.1514551478663956,0.2878328537317815,0.09143456700843546,0.11649313025211301,0.03201864218658186,0.04635103632831102,0.023715767249259227,0.0036562977210081336,0.8189042669059047,0.25586791419526655,0.9872842121918953,1.0050474905985742,1.0670270687828949,0.9176250153437936,1.035368171308202,0.8915224241402337,14.0
S000098,phase,full,4,119261122,56.0,60,4,8,10,15,12,0.013547288135124921,0.07624031644162638,0.30410215586688366,0.03949483235290291,0.114349912509738,0.2997156881847453,0.11197093052242611,0.07282994111748664,0.08217526390579738,0.04447221513901455,0.04294491795486028,0.006616817406719462,0.5953643114282566,0.28206502034116465,1.3276463969663688,1.2826629431592476,1.3041115205391878,1.1246091001350167,1.0267644603322381,0.7991115973868906,14.0
S000099,phase,full,4,120261125,56.0,60,4,8,10,15,12,0.013420201197708271,0.04754533288907469,0.15630812079030337,0.02308069535783337,0.1949387211063095,0.1459030266402117,0.0850573994574698,0.09832150403453267,0.034649384583825334,0.027151193319365146,0.0438255803672548,0.006078022024212055,0.8387695411532133,0.20238084518782118,1.0084552938329827,1.0293549668009736,1.4485846904455024,0.8517149222401652,1.2392272811044311,0.8941991950457191,14.0
